"Quantidade de vendas por dia","listItems.itemsId.keyword: Descending",Count
"2019-06-29",7700049,2
"2019-06-29",7700055,2
"2019-06-29",8000047,2
"2019-06-29",8000061,2
"2019-06-29",8600010,2
"2019-06-29",8700011,2
"2019-06-29",9052,2
"2019-06-29",2050,1
"2019-06-29",2614,1
"2019-06-29",27001,1
"2019-06-29",6021,1
"2019-06-29",7100086,1
"2019-06-29",7300018,1
"2019-06-29",7700056,1
"2019-06-29",7700062,1
"2019-06-29",8600016,1
"2019-06-29",8600031,1
"2019-06-29",8700005,1
"2019-06-29",8700012,1
"2019-06-29",8700019,1
"2019-06-29",8700026,1
"2019-06-29",8700048,1
"2019-06-29",8800001,1
"2019-06-29",8800002,1
"2019-06-29",9011,1
"2019-06-29",9014,1
"2019-06-29",9102,1
"2019-06-30",9008,421
"2019-06-30",6012,294
"2019-06-30",1050,108
"2019-06-30",7100023,97
"2019-06-30",2106,90
"2019-06-30",1804,86
"2019-06-30",6011,66
"2019-06-30",6013,60
"2019-06-30",2700,58
"2019-06-30",1700,40
"2019-06-30",20006,39
"2019-06-30",7100022,39
"2019-06-30",7300014,37
"2019-06-30",2064,34
"2019-06-30",2100,34
"2019-06-30",20000,33
"2019-06-30",6020,33
"2019-06-30",8000013,33
"2019-06-30",8000007,32
"2019-06-30",7100036,30
"2019-06-30",1600,28
"2019-06-30",30000,28
"2019-06-30",7900006,28
"2019-06-30",20002,26
"2019-06-30",7300015,26
"2019-06-30",7300024,25
"2019-06-30",7700020,25
"2019-06-30",8800008,25
"2019-06-30",7100021,24
"2019-06-30",8000043,24
"2019-06-30",7300001,22
"2019-06-30",7700048,22
"2019-06-30",9058,22
"2019-06-30",6000072,21
"2019-06-30",8700020,20
"2019-06-30",8000032,19
"2019-06-30",8700017,19
"2019-06-30",2602,18
"2019-06-30",9049,17
"2019-06-30",6508,16
"2019-06-30",8000001,16
"2019-06-30",8000045,16
"2019-06-30",8000012,15
"2019-06-30",1052,14
"2019-06-30",9010,13
"2019-06-30",2604,12
"2019-06-30",7100033,11
"2019-06-30",6522,10
"2019-06-30",7700019,10
"2019-06-30",7700050,10
"2019-06-30",7100084,9
"2019-06-30",7700021,9
"2019-06-30",7100057,8
"2019-06-30",7100060,8
"2019-06-30",7100061,8
"2019-06-30",7100078,8
"2019-06-30",7100079,8
"2019-06-30",9013,8
"2019-06-30",1806,7
"2019-06-30",7700017,7
"2019-06-30",2610,6
"2019-06-30",7100056,6
"2019-06-30",9105,6
"2019-06-30",2612,5
"2019-06-30",5000413,5
"2019-06-30",6017,5
"2019-06-30",6018,5
"2019-06-30",7700016,5
"2019-06-30",9103,5
"2019-06-30",9106,5
"2019-06-30",6021,4
"2019-06-30",7100085,4
"2019-06-30",7700049,4
"2019-06-30",8000047,4
"2019-06-30",8800001,4
"2019-06-30",8800010,4
"2019-06-30",6019,3
"2019-06-30",7100055,3
"2019-06-30",7300016,3
"2019-06-30",8000037,3
"2019-06-30",8000040,3
"2019-06-30",9011,3
"2019-06-30",20008,2
"2019-06-30",5000074,2
"2019-06-30",5000891,2
"2019-06-30",7100058,2
"2019-06-30",7700056,2
"2019-06-30",7700062,2
"2019-06-30",8600009,2
"2019-06-30",9059,2
"2019-06-30",2050,1
"2019-06-30",2614,1
"2019-06-30",6025,1
"2019-06-30",7100059,1
"2019-06-30",7300018,1
"2019-06-30",7300021,1
"2019-06-30",7300023,1
"2019-06-30",7300027,1
"2019-06-30",7700055,1
"2019-06-30",7700057,1
"2019-06-30",7700061,1
"2019-06-30",8000046,1
"2019-06-30",8000066,1
"2019-06-30",8600010,1
"2019-06-30",8600011,1
"2019-06-30",8600016,1
"2019-06-30",8600021,1
"2019-06-30",8700019,1
"2019-06-30",8800002,1
"2019-06-30",9052,1
"2019-06-30",9055,1
